product_id,title,description,category,color,image_path
B01DA8LC0A,"Home Discount 1, 2 &amp; 3 Corona Console Tables","Home Discount offers this awesome product with a modern, stylish design: the Corona console table with drawers and shelf. This Corona console table with shelf is a smart addition to bedrooms, living rooms and dining rooms alike thanks to its fantastic decor and storage options. <br><br> This table is made from sturdy pine, a wood with a beautiful finish and distinctive style and unparalleled quality. This console table features an antique-effect wax coating that gives the wood a unique design. This item comes flat packed for home assembly. Easy-to-follow instructions are included (English not guaranteed). <br><br> This product is available with 1 drawer, 2 drawers and 3 drawers. <br><br><strong>Product dimensions:</strong><br><br> Corona console table with 1 drawer and shelf (L x W x H): approx. 52.5 x 34 x 72.8 cm. <br><br> Corona console table with 2 drawers and shelf (L x W x H): approx. 90 x 34 x 72.8 cm. <br><br> Corona console table with 3 drawers and shelf (L x W x H): approx. 126 x 35 x 73 cm.",table,Kiefer,data/raw/images/91b4vcev-BL.jpg
B01M642Q91,"Amazon Brand - Movian Aggol Lift-Top Coffee Table, 50 x 100 x 44cm, White",Dimensions: 50 x 100 x 44cm Minimalist white melamine finish Shelf adjustable up to 22mm Blends easily into living rooms of any style or décor Simple to assemble on your own Requires Assembly 2-year Product Warranty,table,White,data/raw/images/51E05X8GheL.jpg
B07DBF5J5P,"Amazon Brand – Ravenna Home Parker Round Shelf Storage Coffee Table, 31.5""W, Faux Marble/Gold/Glass","Marbled grain laminate on plywood; tempered glass; gold painted metal frame A high-style piece ready to provide display and storage space; stain and scratch resistant Glass, marble and gold finishes add glamour to a sleek modern piece 15-30 minutes assembly required Free returns for 30 days. 1-year warranty. 31.5""L x 31.5""W x 15.7""H",table,Marble,data/raw/images/71SY+uYq5CL.jpg
B07MKKGSPP,"Umi. Essentials - Balda de vidrio templado para el cuarto de baño con soporte triangular de cromo pulido para la pared, 8 mm de grosor","Umi. es una marca de Amazon licencia a terceros fabricantes. Por favor, vea el embalaje del producto para los fabricantes ESPECIFICACIONES mensaje Material: Aleación de zinc Material de los estantes: 8MMThick vidrio templado Ancla: alta calidad, material no reciclado Acabado: Pulido instalación Chrome Método: montado en la pared paquete incluye estante de vidrio y tornillos de Mensajes y anclajes comprar a KES construcción de metal sólido, tornillos diseño de alta resistencia de alta calidad accesorios de montaje, tornillos de acero inoxidable de primera calidad y anclajes ocultos, aspecto hermoso y elegante",shelf,,data/raw/images/41mv4AwO3KL.jpg
B07B78LZQC,"Amazon Brand – Rivet Ian Modern Wood Round Dining Room Kitchen Table, 42""W, Brown","Retro style meets practicality in this round kitchen table with inward slanted legs and a warm butterscotch finish. The minimalist silhouette is the epitome of mid-century modern style and perfect for small dining spaces. 42""L x 42""W x 30""H Sturdy hardwoods with acacia veneer A casual transitional table for a small space or kitchen nook Comfortable seating for four Assembly in 30 minutes or less; bolt on legs Free returns for 30 days. 1-year warranty.",table,Brown,data/raw/images/818LFcL0XBL.jpg
B07HZ8LNNS,"Amazon Brand – Stone & Beam Bagley Sectional Component, Right-Facing Loveseat, Fabric, 52""W, Dove","This dove-colored sectional sofa boasts a smooth polyester-nylon blend that’s a dream to sit or lie on. This is the right-facing loveseat component—put several pieces together to arrange your seating in a way that brings the most possible comfort to your living room. Sturdy wood frame with stain-resistant fabric. Attached back and reversible seat cushions add lasting style. No assembly required Free returns for 30 days. 3-year warranty. This item is made to order just for you. Overall: 52""W x 40""D x 36""H; Seat Height: Seat Depth: 24""D; Seat Back Height: 36""H; Arm Height: 24""H; Leg Height: 2.125""H",chair,Dove,data/raw/images/61o23LRGVBL.jpg
B07B4MQQFR,"Amazon Brand – Rivet Edgewest Low Back Modern Right Chaise Sofa Sectional, 115""W, Eclipse Blue","Features such as track arms, box-edge framing and metal legs make this collection look sharp in modern or industrial settings. Back and seat cushions are reversible, and the pieces can be configured in many ways to accommodate family and friends. 115""W x 58""D x 32""H; Seat Height: 19""H ; Seat Depth: 23""D; Seat Back Height: 25""H; Arm Height: 25""H; Leg Height: 5.25""H Polyester fabric on hardwood pine frame; metal legs with bronze finish Crisp, clean lines and metal legs are hallmarks of contemporary style Carefully crafted with a solid wood frame to ensure durability Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 1-year warranty.",sofa,Eclipse Blue,data/raw/images/81jMaz0fAPL.jpg
B07QFRSN22,"Amazon Brand – Stone & Beam Mid-Century Foam-Padded Dining Chair, 30.5""H, Beige","A sturdy wood frame and solid wood legs create a sturdy base, and the foam padding and curved back offer a comfortable seat. A walnut finish on the legs and beige upholstery fabric create a subtle, natural look that makes this chair a great fit in many different dining spaces. 24.25""W x 23""D x 30.5""H; seat height: 18.75""H; seat depth: 17""D; seat back height: 11.75""H Durable fabric on wood frame, solid wood legs with walnut finish The foam padding and elastic suspension system keep the back and seat firm and springy. Contemporary design with wood frame, upholstered light-green fabric, and solid wood legs Assemble in 15 minutes or less Avoid moisture. Wipe clean with a soft, dry cloth. Free returns for 30 days. 3-year warranty.",chair,Beige,data/raw/images/91vJPKCuN8L.jpg
B074YR4LQS,"AmazonBasics Camping Chair with Cooler, Black (Mesh)","Portable camping chair with nylon mesh fabric for cooling ventilation; sleek black colour Built-in beverage-cooler pouch (hangs from armrest) for up to four 354-ml cans Integrated cup holder for holding an open beverage; storage pocket for magazines and personal items Heavy-duty steel frame provides reliable strength; collapsible, folding design; compact; folds up to fit inside most car trunks Carry bag included for easy transport and storage",chair,Black,data/raw/images/91FmFQuCUKL.jpg
B07B4FW792,"Amazon Brand – Stone & Beam Edmunds Traditional Leather Recliner Accnet Chair, 30""W, Brown Leather","Straight lines and narrow arms combine modern touches with classic fabric, making this chair an ideal transitional style -- AND it's a recliner that doesn't look like a recliner. This piece will last through years of movies and afternoon naps. 30""W x 36""D x 41""H; Seat Height: 21""H ; Seat Depth: 23""D; Seat Back Height: 41""H; Arm Height: 23""H; Front legs: 4.5""H; Back legs: 4.125""H Leather upholstery on hardwood pine frame Streamlined silhouette combines modern style with quality leather for a transitional look Push back reclining mechanism No assembly required Free returns for 30 days. 3-year warranty.",chair,Brown Leather,data/raw/images/91hoIlN2dYL.jpg
B07HZ6SBM5,"Amazon Brand – Stone & Beam Clayton Reclining Contemporary Fabric Living-Room Chair, 30""W, Stone","With an ideal blend of style and comfort, this recliner is made to order just for you. The tasteful fabric in Stone and wooden frame adds a contemporary flair, the perfect addition to any room. Sturdy wooden frame with stain-resistant fabric; no assembly required The tight, fixed back and seat cushions ensure durability and comfort; fits perfectly in a living-room corner or beside a couch or bed Product Dimensions: 30""W x 39""D x 41""H; seat height: 20""H; seat depth: 22""D; seat back height: 41""H; arm height: 24""H; leg height: 6.5""H Free returns for 30 days; 3-year warranty",chair,Stone,data/raw/images/91KDqVz-vXL.jpg
B075ZBL75Z,"Amazon Brand – Stone & Beam Ferndale Rustic Console Table, 63""W, Sandstone","Made of solid reclaimed pine, this console table with an easy-going feel will add a warm rustic touch to your home. Knots and natural variations in the grain of the wood make each piece unique. 63”W x 17”D x 30”H Durable, sustainably sourced solid pine Modern rustic, with weathered finish and metal drawer pulls Drawer provides a convenient place to store remotes and extra keys. No assembly required. Wipe with soft dry cloth. Free returns for 30 days. 3-year warranty.",table,Sandstone,data/raw/images/81z96wcAGtL.jpg
B01557QQSW,"Marchio Amazon - Movian, credenze modello Minho, 98 x 90 x 38 cm, quercia Sanremo","Imballaggio piatto per montaggio, insieme con guide. si consiglia di controllare gli altri nostri prodotti su amazon.it, con scritta ""PLEASE NOTE: milo1 szynaka. realizzato solo in UK escluse le HIGHLANDS scozzesi.",dresser,Quercia Sanremo,data/raw/images/71aha7CgEcL.jpg
B07JY2XNLC,"Amazon Brand – Ravenna Home Saxon Recliner Sofa - 85.4 x 38.4 x 42.1 Inch, Black Leather","Beautiful Black leather sofa in a welcoming, traditional style that is at home in a cozy den or family room as it is in a formal living room or library. The well-cushioned seat and arms make this sofa the perfect place to curl up with a book or watch television. Overall: 85.4""W x 39.4""D x 42.1""H; seat height: 21.25""H; seat depth: 21.75""D; seat back height: 42.1""H; back cushion height: 23.5""H; arm height: 26.5""H Upholstery: top grain leather with PU match;  filling materials: foam and polyester batting; metal frame. Beautiful leather stretched over dense white foam and encased-metal pocket coils for maximum comfort. Generously padded arms, seats, and backs offer comfort, while full chaise recliners deliver optimal leg support. Assemble in 15 minutes or less Free returns for 30 days. 1-year warranty.",sofa,Black,data/raw/images/81gBqW8oOoL.jpg
B072ZNMKG6,"Amazon Brand – Rivet Hairpin Wood and Metal Side End Table, Walnut and Black","This modern piece appears to float on dark metal legs shaped much like hairpins. The walnut veneer top gives a classic touch that helps this piece blend with your existing styles. 16.9""L x 16.9""W x 21.3""H Engineered wood with walnut veneer; black painted metal legs Contemporary A compact, convenient piece for any room in need of a small side table Simple assembly in 15-30 minutes Free returns for 30 days. 1-year warranty.",table,Brown,data/raw/images/81Q5YaocCNL.jpg
B000HBXA7M,Strathwood Steamer Chair,"Commercial grade, built for superiority and strength",chair,,data/raw/images/51k6oqH4dWL.jpg
B07B4Z7MP3,"Amazon Brand – Stone & Beam Duwamish Classic Metal King Bed with Headboard, 80.5""W, Dark Bronze","87""L x 80.5""W x 57""H Sturdy metal construction Assemble in 30 minutes-1 hour with two people Free returns for 30 days. 3-year warranty The clean, simple design of this metal bed frame will stand the test of time. The classic squared design with rounded corners, dark bronze finish and round spindles give it an authentic vintage look that will complement any décor.",bed,Dark Bronze,data/raw/images/81gVShlS6zL.jpg
B07DBDRN8S,"Amazon Brand – Ravenna Home Rai Tufted Arched Armless Loveseat Bench Settee, 52""W, Light Grey","Wood frame; polyester; foam padding; wood legs with black painted finish Buttonless biscuit tufting is a modern update to mid-century style This handsome settee adds style and extra seating to a living space or bedroom Easy to assemble, just attach legs Free returns for 30 days. 1-year warranty. 32""L x 52""W x 45.5""H",sofa,Light Grey,data/raw/images/91RiK44mU-L.jpg
B000GXF4U2,Strathwood Lanai Dining All-Weather Wicker Table,Synthetic wicker dining table for indoor or outdoor use Tightly woven of two-tone polyethylene (PE) resin wicker strands in golden brown and dark chocolate hues Perfect for serving stylish meals indoors or out Plastic castors on the leg bottoms to protect wooden floors Measures 59-1/4 inches long by 43-1/2 inches wide by 30-1/2 inches high; 26-1/2-inch leg room; weighs 26.2 pounds,table,Brown,data/raw/images/41jSgdGUgIL.jpg
B07WDXCK53,Amazon Brand - Solimo Bryan Fabric 1 seater Sofa (Grey),"Product dimensions (LxBxH ): 93 cms x 80 cms x 87.5 cms High-quality, fade-resistant fabric has passed 30+ quality tests Durability-tested for 25,000 cycles with 100 kg on individual seat and backrest Stability-tested for 10,000 cycles with 40 kg dynamic loading on armrest Safe to use; does not contain toxins and harmful chemicals like formaldehyde and AZO Dye Meets Indian Standards IS 12674, IS 5416 for performance; stringent European Safety Requirement Standard EN 12520 Lightweight sofa, easy to shift; high ground clearance for hassle-free cleaning 3-year warranty against manufacturing defects Please Note: Sofa is delivered with the legs in a detached condition. The cavity where sofa legs will be placed is protected by a plastic cap. This will be removed during assembly and replaced with sofa legs Package Contents- 1 Bryan Fabric 1 Seater Sofa; Colour: Grey",sofa,Dark Grey,data/raw/images/81I5ZAHscAL.jpg
